precise_ID,sample_id,study,project,condition,rep_id,Biological Replicates,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Time in phase [h],Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,DOI,GEO,Published,SRX,Run,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_replicate_correlations
DDB_0236,DDB_PD_023_AMBR_R4__S07_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnHigh]_[Fed-batch]_[6h],2,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnHigh]_[Fed-batch]_[6h],TRUE
DDB_0237,DDB_PD_023_AMBR_R1__S10_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnCtrl]_[Fed-batch]_[15h],1,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnCtrl]_[Fed-batch]_[15h],TRUE
DDB_0238,DDB_PD_023_AMBR_R2__S10_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnCtrl]_[Fed-batch]_[15h],2,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnCtrl]_[Fed-batch]_[15h],TRUE
DDB_0239,DDB_PD_023_AMBR_R3__S10_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnHigh]_[Fed-batch]_[15h],1,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnHigh]_[Fed-batch]_[15h],TRUE
DDB_0240,DDB_PD_023_AMBR_R4__S10_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnHigh]_[Fed-batch]_[15h],2,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnHigh]_[Fed-batch]_[15h],TRUE
DDB_0241,DDB_PD_036_AMBR_R19_S02_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[SDT107_ZnHigh]_[Batch]_[0h],1,2,24/04/2021,Escherichia coli BW25113,SDT107,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[SDT107_ZnHigh]_[Batch]_[0h],TRUE
DDB_0242,DDB_PD_036_AMBR_R20_S02_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[SDT107_ZnHigh]_[Batch]_[0h],2,2,24/04/2021,Escherichia coli BW25113,SDT107,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[SDT107_ZnHigh]_[Batch]_[0h],TRUE
DDB_0243,DDB_PD_036_AMBR_R24_S02_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[SDT107_ZnLow]_[Batch]_[0h],2,2,24/04/2021,Escherichia coli BW25113,SDT107,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[SDT107_ZnLow]_[Batch]_[0h],TRUE
DDB_0244,DDB_PD_036_AMBR_R19_S10_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[SDT107_ZnHigh]_[Fed-batch]_[16h],1,2,24/04/2021,Escherichia coli BW25113,SDT107,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,16,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[SDT107_ZnHigh]_[Fed-batch]_[16h],TRUE
DDB_0245,DDB_PD_036_AMBR_R20_S10_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[SDT107_ZnHigh]_[Fed-batch]_[16h],2,2,24/04/2021,Escherichia coli BW25113,SDT107,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,16,,,,,,,,,,PAIRED,ILLUMINA,TRUE,FALSE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[SDT107_ZnHigh]_[Fed-batch]_[16h],TRUE
DDB_0246,DDB_PD_036_AMBR_R23_S02_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[SDT107_ZnLow]_[Batch]_[0h],1,2,24/04/2021,Escherichia coli BW25113,SDT107,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[SDT107_ZnLow]_[Batch]_[0h],TRUE
DDB_0248,DDB_PD_036_AMBR_R17_S02_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnHigh]_[Batch]_[0h],1,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnHigh]_[Batch]_[0h],TRUE
DDB_0249,DDB_PD_036_AMBR_R18_S02_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnHigh]_[Batch]_[0h],2,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnHigh]_[Batch]_[0h],TRUE
DDB_0250,DDB_PD_036_AMBR_R21_S02_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnLow]_[Batch]_[0h],1,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnLow]_[Batch]_[0h],TRUE
DDB_0251,DDB_PD_036_AMBR_R22_S02_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnLow]_[Batch]_[0h],2,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnLow]_[Batch]_[0h],TRUE
DDB_0252,DDB_PD_036_AMBR_R22_S07_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnLow]_[Fed-batch]_[6h],2,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnLow]_[Fed-batch]_[6h],TRUE
DDB_0253,DDB_PD_036_AMBR_R21_S07_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnLow]_[Fed-batch]_[6h],1,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnLow]_[Fed-batch]_[6h],TRUE
DDB_0254,DDB_PD_036_AMBR_R17_S10_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnHigh]_[Fed-batch]_[16h],1,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,16,,,,,,,,,,PAIRED,ILLUMINA,TRUE,FALSE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnHigh]_[Fed-batch]_[16h],TRUE
DDB_0255,DDB_PD_036_AMBR_R18_S10_RNA_seq,DDB_PD_036_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnHigh]_[Fed-batch]_[16h],2,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,16,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnHigh]_[Fed-batch]_[16h],TRUE
DDB_0256,DDB_PD_038_AMBR_R7_S03_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT122_WT]_[Batch]_[0h],1,2,26/04/2021,Escherichia coli K-12 MG1655,SDT122,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT122_WT]_[Batch]_[0h],TRUE
DDB_0257,DDB_PD_038_AMBR_R8_S03_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT122_WT]_[Batch]_[0h],2,2,26/04/2021,Escherichia coli K-12 MG1655,SDT122,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT122_WT]_[Batch]_[0h],TRUE
DDB_0258,DDB_PD_038_AMBR_R7_S07_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT122_WT]_[Fed-batch]_[3h],1,2,26/04/2021,Escherichia coli K-12 MG1655,SDT122,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,3,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT122_WT]_[Fed-batch]_[3h],TRUE
DDB_0259,DDB_PD_038_AMBR_R8_S07_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT122_WT]_[Fed-batch]_[3h],2,2,26/04/2021,Escherichia coli K-12 MG1655,SDT122,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,3,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT122_WT]_[Fed-batch]_[3h],TRUE
DDB_0260,DDB_PD_038_AMBR_R7_S11_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT122_WT]_[Fed-batch]_[13h],1,2,26/04/2021,Escherichia coli K-12 MG1655,SDT122,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,13,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT122_WT]_[Fed-batch]_[13h],TRUE
DDB_0261,DDB_PD_038_AMBR_R8_S11_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT122_WT]_[Fed-batch]_[13h],2,2,26/04/2021,Escherichia coli K-12 MG1655,SDT122,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,13,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT122_WT]_[Fed-batch]_[13h],TRUE
DDB_0262,DDB_PD_038_AMBR_R9_S03_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT158_GenRed]_[Batch]_[0h],1,2,26/04/2021,Escherichia coli SDT64,SDT158,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT158_GenRed]_[Batch]_[0h],TRUE
DDB_0263,DDB_PD_038_AMBR_R10_S03_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT158_GenRed]_[Batch]_[0h],2,2,26/04/2021,Escherichia coli SDT64,SDT158,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT158_GenRed]_[Batch]_[0h],TRUE
DDB_0264,DDB_PD_038_AMBR_R10_S07_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT158_GenRed]_[Fed-batch]_[3h],2,2,26/04/2021,Escherichia coli SDT64,SDT158,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,3,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT158_GenRed]_[Fed-batch]_[3h],TRUE
DDB_0265,DDB_PD_038_AMBR_R9_S07_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT158_GenRed]_[Fed-batch]_[3h],1,2,26/04/2021,Escherichia coli SDT64,SDT158,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,3,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT158_GenRed]_[Fed-batch]_[3h],TRUE
DDB_0266,DDB_PD_038_AMBR_R11_S03_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT162_GenRed]_[Batch]_[0h],1,2,26/04/2021,Escherichia coli SDT64,SDT162,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT162_GenRed]_[Batch]_[0h],TRUE
DDB_0267,DDB_PD_038_AMBR_R12_S03_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT162_GenRed]_[Batch]_[0h],2,2,26/04/2021,Escherichia coli SDT64,SDT162,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT162_GenRed]_[Batch]_[0h],TRUE
DDB_0268,DDB_PD_038_AMBR_R12_S07_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT162_GenRed]_[Fed-batch]_[3h],2,2,26/04/2021,Escherichia coli SDT64,SDT162,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,3,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT162_GenRed]_[Fed-batch]_[3h],TRUE
DDB_0269,DDB_PD_038_AMBR_R11_S07_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT162_GenRed]_[Fed-batch]_[3h],1,2,26/04/2021,Escherichia coli SDT64,SDT162,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,3,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT162_GenRed]_[Fed-batch]_[3h],TRUE
DDB_0270,DDB_PD_038_AMBR_R12_S11_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT162_GenRed]_[Fed-batch]_[13h],2,2,26/04/2021,Escherichia coli SDT64,SDT162,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,13,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT162_GenRed]_[Fed-batch]_[13h],TRUE
DDB_0271,DDB_PD_038_AMBR_R11_S11_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT162_GenRed]_[Fed-batch]_[13h],1,2,26/04/2021,Escherichia coli SDT64,SDT162,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,13,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT162_GenRed]_[Fed-batch]_[13h],TRUE
DDB_0272,DDB_PD_038_AMBR_R5_S03_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT64]_[Batch]_[0h],1,2,26/04/2021,Escherichia coli MS56,SDT64,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT64]_[Batch]_[0h],TRUE
DDB_0273,DDB_PD_038_AMBR_R6_S03_RNA_seq,DDB_PD_038_AMBR,ddb_pd_038,[DDB_PD_038]_[SDT64]_[Batch]_[0h],2,2,26/04/2021,Escherichia coli MS56,SDT64,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_038:[DDB_PD_038]_[SDT64]_[Batch]_[0h],TRUE
